epoch,lr-AdamW,step,test_loss,test_top1,test_top3,test_top5,train_loss,train_top1,train_top3,train_top5,val_loss,val_top1,val_top3,val_top5
,0.041,0,,,,,,,,,,,,
0,,4,,,,,,,,,2260.09814453125,3.4482758045196533,10.344827651977539,17.241378784179688
0,,4,,,,,469695.46875,2.955665111541748,9.688013076782227,14.94252872467041,,,,
,0.041,5,,,,,,,,,,,,
1,,9,,,,,,,,,6.4211039543151855,3.4482758045196533,10.344827651977539,17.241378784179688
1,,9,,,,,613.62451171875,2.627257823944092,9.35960578918457,17.405582427978516,,,,
,0.041,10,,,,,,,,,,,,
2,,14,,,,,,,,,7.359624862670898,3.4482758045196533,10.344827651977539,17.241378784179688
2,,14,,,,,14.491255760192871,3.119868755340576,11.001642227172852,15.435139656066895,,,,
,0.041,15,,,,,,,,,,,,
3,,19,,,,,,,,,7.257758617401123,3.4482758045196533,10.344827651977539,17.241378784179688
3,,19,,,,,9.749619483947754,3.6124794483184814,11.494253158569336,17.405582427978516,,,,
,0.041,20,,,,,,,,,,,,
4,,24,,,,,,,,,9.3262939453125,3.4482758045196533,10.344827651977539,17.241378784179688
4,,24,,,,,24.984304428100586,3.4482758045196533,9.195402145385742,16.91297149658203,,,,
,0.041,25,,,,,,,,,,,,
5,,29,,,,,,,,,22.421585083007812,3.4482758045196533,10.344827651977539,17.241378784179688
5,,29,,,,,25.54972267150879,4.597701072692871,10.344827651977539,17.07717514038086,,,,
,0.0287,30,,,,,,,,,,,,
6,,34,,,,,,,,,5.785313129425049,3.4482758045196533,10.344827651977539,17.241378784179688
6,,34,,,,,13.912266731262207,3.284072160720825,10.673234939575195,19.047618865966797,,,,
,0.0287,35,,,,,,,,,,,,
7,,39,,,,,,,,,5.765463829040527,3.4482758045196533,10.344827651977539,17.241378784179688
7,,39,,,,,5.733528137207031,2.4630541801452637,10.180624008178711,17.241378784179688,,,,
,0.0287,40,,,,,,,,,,,,
8,,44,,,,,,,,,5.393233776092529,3.4482758045196533,10.344827651977539,17.241378784179688
8,,44,,,,,5.601180553436279,3.4482758045196533,10.344827651977539,17.241378784179688,,,,
,0.0287,45,,,,,,,,,,,,
9,,49,,,,,,,,,5.040919303894043,3.4482758045196533,10.344827651977539,17.241378784179688
9,,49,,,,,5.262370586395264,3.7766830921173096,10.673234939575195,17.241378784179688,,,,
,0.0287,50,,,,,,,,,,,,
10,,54,,,,,,,,,4.377511978149414,3.4482758045196533,10.344827651977539,17.241378784179688
10,,54,,,,,4.865210056304932,3.9408867359161377,10.344827651977539,17.569786071777344,,,,
,0.0287,55,,,,,,,,,,,,
11,,59,,,,,,,,,3.926513433456421,3.4482758045196533,10.344827651977539,17.241378784179688
11,,59,,,,,4.246922969818115,3.284072160720825,10.509031295776367,16.420360565185547,,,,
,0.0287,60,,,,,,,,,,,,
12,,64,,,,,,,,,4.541869163513184,3.4482758045196533,10.344827651977539,17.241378784179688
12,,64,,,,,4.1810102462768555,3.4482758045196533,10.837438583374023,17.241378784179688,,,,
,0.0287,65,,,,,,,,,,,,
13,,69,,,,,,,,,4.6365885734558105,3.4482758045196533,10.344827651977539,17.241378784179688
13,,69,,,,,4.587728977203369,3.6124794483184814,10.673234939575195,17.241378784179688,,,,
,0.0287,70,,,,,,,,,,,,
14,,74,,,,,,,,,4.4568095207214355,3.4482758045196533,10.344827651977539,17.241378784179688
14,,74,,,,,4.551298141479492,3.119868755340576,9.852216720581055,16.25615692138672,,,,
,0.0287,75,,,,,,,,,,,,
15,,79,,,,,,,,,4.131587982177734,3.4482758045196533,10.344827651977539,17.241378784179688
15,,79,,,,,4.323127269744873,3.284072160720825,9.852216720581055,15.435139656066895,,,,
,0.02009,80,,,,,,,,,,,,
16,,84,,,,,,,,,3.864323616027832,3.4482758045196533,10.344827651977539,17.241378784179688
16,,84,,,,,4.0076680183410645,3.6124794483184814,11.16584587097168,18.062397003173828,,,,
,0.02009,85,,,,,,,,,,,,
17,,89,,,,,,,,,3.5888636112213135,3.4482758045196533,10.344827651977539,17.241378784179688
17,,89,,,,,3.722702741622925,2.955665111541748,10.016420364379883,16.748767852783203,,,,
,0.02009,90,,,,,,,,,,,,
18,,94,,,,,,,,,3.6106793880462646,3.4482758045196533,10.344827651977539,17.241378784179688
18,,94,,,,,3.4592554569244385,3.4482758045196533,10.344827651977539,17.898193359375,,,,
,0.02009,95,,,,,,,,,,,,
19,,99,,,,,,,,,3.467622756958008,3.4482758045196533,10.344827651977539,17.241378784179688
19,,99,,,,,3.482038736343384,3.284072160720825,10.016420364379883,17.405582427978516,,,,
,0.02009,100,,,,,,,,,,,,
20,,104,,,,,,,,,3.4707870483398438,3.4482758045196533,10.344827651977539,17.241378784179688
20,,104,,,,,3.45485520362854,3.4482758045196533,10.344827651977539,17.405582427978516,,,,
,0.02009,105,,,,,,,,,,,,
21,,109,,,,,,,,,3.3879311084747314,3.4482758045196533,10.344827651977539,17.241378784179688
21,,109,,,,,3.388962507247925,3.4482758045196533,10.344827651977539,16.748767852783203,,,,
,0.02009,110,,,,,,,,,,,,
22,,114,,,,,,,,,3.390646457672119,3.4482758045196533,10.344827651977539,17.241378784179688
22,,114,,,,,3.3830342292785645,3.4482758045196533,10.837438583374023,16.584564208984375,,,,
,0.02009,115,,,,,,,,,,,,
23,,119,,,,,,,,,3.433638095855713,3.4482758045196533,10.344827651977539,17.241378784179688
23,,119,,,,,3.3861076831817627,3.284072160720825,10.016420364379883,17.07717514038086,,,,
,0.02009,120,,,,,,,,,,,,
24,,124,,,,,,,,,3.380040168762207,3.4482758045196533,10.344827651977539,17.241378784179688
24,,124,,,,,3.373302936553955,3.6124794483184814,11.001642227172852,16.748767852783203,,,,
,0.02009,125,,,,,,,,,,,,
25,,129,,,,,,,,,3.374751567840576,3.4482758045196533,10.344827651977539,17.241378784179688
25,,129,,,,,3.355809450149536,3.6124794483184814,10.673234939575195,16.91297149658203,,,,
,0.02009,130,,,,,,,,,,,,
26,,134,,,,,,,,,3.373012065887451,3.4482758045196533,10.344827651977539,17.241378784179688
26,,134,,,,,3.3485946655273438,2.2988505363464355,9.031198501586914,16.748767852783203,,,,
,0.02009,135,,,,,,,,,,,,
27,,139,,,,,,,,,3.37003755569458,3.4482758045196533,10.344827651977539,17.241378784179688
27,,139,,,,,3.348968029022217,2.79146146774292,9.852216720581055,16.25615692138672,,,,
,0.02009,140,,,,,,,,,,,,
28,,144,,,,,,,,,3.375856637954712,3.4482758045196533,10.344827651977539,17.241378784179688
28,,144,,,,,3.3375234603881836,3.7766830921173096,10.509031295776367,16.09195327758789,,,,
,0.02009,145,,,,,,,,,,,,
29,,149,,,,,,,,,3.370028257369995,3.4482758045196533,10.344827651977539,17.241378784179688
29,,149,,,,,3.3440661430358887,2.4630541801452637,9.031198501586914,14.94252872467041,,,,
,0.02009,150,,,,,,,,,,,,
30,,154,,,,,,,,,3.369939088821411,3.4482758045196533,10.344827651977539,17.241378784179688
30,,154,,,,,3.3358516693115234,2.627257823944092,10.180624008178711,16.91297149658203,,,,
,0.02009,155,,,,,,,,,,,,
31,,159,,,,,,,,,3.3677237033843994,3.4482758045196533,10.344827651977539,17.241378784179688
31,,159,,,,,3.336604595184326,3.4482758045196533,10.344827651977539,16.420360565185547,,,,
,0.02009,160,,,,,,,,,,,,
32,,164,,,,,,,,,3.3682076930999756,3.4482758045196533,10.344827651977539,17.241378784179688
32,,164,,,,,3.3377301692962646,2.955665111541748,9.195402145385742,16.420360565185547,,,,
,0.02009,165,,,,,,,,,,,,
33,,169,,,,,,,,,3.3676023483276367,3.4482758045196533,10.344827651977539,17.241378784179688
33,,169,,,,,3.3360824584960938,2.79146146774292,8.866994857788086,15.927750587463379,,,,
,0.02009,170,,,,,,,,,,,,
34,,174,,,,,,,,,3.367579936981201,3.4482758045196533,10.344827651977539,17.241378784179688
34,,174,,,,,3.3357839584350586,2.79146146774292,9.852216720581055,15.599343299865723,,,,
,0.02009,175,,,,,,,,,,,,
35,,179,,,,,,,,,3.3677353858947754,3.4482758045196533,10.344827651977539,17.241378784179688
35,,179,,,,,3.339407205581665,2.627257823944092,9.852216720581055,16.584564208984375,,,,
,0.014062999999999999,180,,,,,,,,,,,,
36,,184,,,,,,,,,3.3674569129943848,3.4482758045196533,10.344827651977539,17.241378784179688
36,,184,,,,,3.335808515548706,3.4482758045196533,10.180624008178711,16.748767852783203,,,,
,0.014062999999999999,185,,,,,,,,,,,,
37,,189,,,,,,,,,3.3683652877807617,3.4482758045196533,10.344827651977539,17.241378784179688
37,,189,,,,,3.33453631401062,3.4482758045196533,9.852216720581055,16.25615692138672,,,,
,0.014062999999999999,190,,,,,,,,,,,,
38,,194,,,,,,,,,3.3673815727233887,3.4482758045196533,10.344827651977539,17.241378784179688
38,,194,,,,,3.3372228145599365,2.627257823944092,9.35960578918457,14.449917793273926,,,,
,0.014062999999999999,195,,,,,,,,,,,,
39,,199,,,,,,,,,3.368119955062866,3.4482758045196533,10.344827651977539,17.241378784179688
39,,199,,,,,3.3349530696868896,3.4482758045196533,10.344827651977539,16.09195327758789,,,,
40,,200,,,,,,,,,3.368119955062866,3.4482758045196533,10.344827651977539,17.241378784179688
40,,200,3.368119955062866,3.4482758045196533,10.344827651977539,17.241378784179688,,,,,,,,
